service_id,date,exception_type
"1","20161005","1"
"1","20161006","1"
"1","20161007","1"
"1","20161008","1"
"1","20161009","1"
"1","20161010","1"
"1","20161011","1"
"1","20161012","1"
"1","20161013","1"
"1","20161014","1"
"1","20161015","1"
"1","20161016","1"
"1","20161017","1"
"1","20161018","1"
"1","20161019","1"
"1","20161020","1"
"1","20161021","1"
"1","20161022","1"
"1","20161023","1"
"1","20161024","1"
"1","20161025","1"
"1","20161026","1"
"1","20161027","1"
"1","20161028","1"
"1","20161029","1"
"1","20161030","1"
"1","20161031","1"
"1","20161101","1"
"1","20161102","1"
"1","20161103","1"
"1","20161104","1"
"1","20161105","1"
"1","20161106","1"
"1","20161107","1"
"1","20161108","1"
"1","20161109","1"
"1","20161110","1"
"1","20161111","1"
"1","20161112","1"
"1","20161113","1"
"1","20161114","1"
"1","20161115","1"
"1","20161116","1"
"1","20161117","1"
"1","20161118","1"
"1","20161119","1"
"1","20161120","1"
"1","20161121","1"
"1","20161122","1"
"1","20161123","1"
"1","20161124","1"
"1","20161125","1"
"1","20161126","1"
"1","20161127","1"
"1","20161128","1"
"1","20161129","1"
"1","20161130","1"
"1","20161201","1"
"1","20161202","1"
"1","20161203","1"
"1","20161204","1"
"1","20161205","1"
"1","20161206","1"
"1","20161207","1"
"1","20161208","1"
"1","20161209","1"
"1","20161210","1"
"1","20161211","1"
"1","20161212","1"
"1","20161213","1"
"1","20161214","1"
"1","20161215","1"
"1","20161216","1"
"1","20161217","1"
"1","20161218","1"
"1","20161219","1"
"1","20161220","1"
"1","20161221","1"
"1","20161222","1"
"1","20161223","1"
"1","20161224","1"
"1","20161225","1"
"1","20161226","1"
"1","20161227","1"
"1","20161228","1"
"1","20161229","1"
"1","20161230","1"
"1","20161231","1"
"100001","20160101","2"
"100001","20160102","1"
"100001","20160103","1"
"100001","20160104","1"
"100001","20160105","1"
"100001","20160106","1"
"100001","20160107","1"
"100001","20160108","1"
"100001","20160109","1"
"100001","20160110","1"
"100001","20160111","1"
"100001","20160112","1"
"100001","20160113","1"
"100001","20160114","1"
"100001","20160115","1"
"100001","20160116","1"
"100001","20160117","1"
"100001","20160118","1"
"100001","20160119","1"
"100001","20160120","1"
"100001","20160121","1"
"100001","20160122","1"
"100001","20160123","1"
"100001","20160124","1"
"100001","20160125","1"
"100001","20160126","1"
"100001","20160127","1"
"100001","20160128","1"
"100001","20160129","1"
"100001","20160130","1"
"100001","20160131","1"
"100001","20160201","1"
"100001","20160202","1"
"100001","20160203","1"
"100001","20160204","1"
"100001","20160205","1"
"100001","20160206","1"
"100001","20160207","1"
"100001","20160208","1"
"100001","20160209","1"
"100001","20160210","1"
"100001","20160211","1"
"100001","20160212","1"
"100001","20160213","1"
"100001","20160214","1"
"100001","20160215","1"
"100001","20160216","1"
"100001","20160217","1"
"100001","20160218","1"
"100001","20160219","1"
"100001","20160220","1"
"100001","20160221","1"
"100001","20160222","1"
"100001","20160223","1"
"100001","20160224","1"
"100001","20160225","1"
"100001","20160226","1"
"100001","20160227","1"
"100001","20160228","1"
"100001","20160229","1"
"100001","20160301","1"
"100001","20160302","1"
"100001","20160303","1"
"100001","20160304","1"
"100001","20160305","1"
"100001","20160306","1"
"100001","20160307","1"
"100001","20160308","1"
"100001","20160309","1"
"100001","20160310","1"
"100001","20160311","1"
"100001","20160312","1"
"100001","20160313","1"
"100001","20160314","1"
"100001","20160315","1"
"100001","20160316","1"
"100001","20160317","1"
"100001","20160318","1"
"100001","20160319","1"
"100001","20160320","1"
"100001","20160321","1"
"100001","20160322","1"
"100001","20160323","1"
"100001","20160324","1"
"100001","20160325","1"
"100001","20160326","1"
"100001","20160327","1"
"100001","20160328","1"
"100001","20160329","1"
"100001","20160330","1"
"100001","20160331","1"
"100001","20160401","1"
"100001","20160402","1"
"100001","20160403","1"
"100001","20160404","1"
"100001","20160405","1"
"100001","20160406","1"
"100001","20160407","1"
"100001","20160408","1"
"100001","20160409","1"
"100001","20160410","1"
"100001","20160411","1"
"100001","20160412","1"
"100001","20160413","1"
"100001","20160414","1"
"100001","20160415","1"
"100001","20160416","1"
"100001","20160417","1"
"100001","20160418","1"
"100001","20160419","1"
"100001","20160420","1"
"100001","20160421","1"
"100001","20160422","1"
"100001","20160423","1"
"100001","20160424","1"
"100001","20160425","1"
"100001","20160426","1"
"100001","20160427","1"
"100001","20160428","1"
"100001","20160429","1"
"100001","20160430","1"
"100001","20160501","1"
"100001","20160502","1"
"100001","20160503","1"
"100001","20160504","1"
"100001","20160505","1"
"100001","20160506","1"
"100001","20160507","1"
"100001","20160508","1"
"100001","20160509","1"
"100001","20160510","1"
"100001","20160511","1"
"100001","20160512","1"
"100001","20160513","1"
"100001","20160514","1"
"100001","20160515","1"
"100001","20160516","1"
"100001","20160517","1"
"100001","20160518","1"
"100001","20160519","1"
"100001","20160520","1"
"100001","20160521","1"
"100001","20160522","1"
"100001","20160523","1"
"100001","20160524","1"
"100001","20160525","1"
"100001","20160526","1"
"100001","20160527","1"
"100001","20160528","1"
"100001","20160529","1"
"100001","20160530","1"
"100001","20160531","1"
"100001","20160601","1"
"100001","20160602","1"
"100001","20160603","1"
"100001","20160604","1"
"100001","20160605","1"
"100001","20160606","1"
"100001","20160607","1"
"100001","20160608","1"
"100001","20160609","1"
"100001","20160610","1"
"100001","20160611","1"
"100001","20160612","1"
"100001","20160613","1"
"100001","20160614","1"
"100001","20160615","1"
"100001","20160616","1"
"100001","20160617","1"
"100001","20160618","1"
"100001","20160619","1"
"100001","20160620","1"
"100001","20160621","1"
"100001","20160622","1"
"100001","20160623","1"
"100001","20160624","1"
"100001","20160625","1"
"100001","20160626","1"
"100001","20160627","1"
"100001","20160628","1"
"100001","20160629","1"
"100001","20160630","1"
"100001","20160701","1"
"100001","20160702","1"
"100001","20160703","1"
"100001","20160704","1"
"100001","20160705","1"
"100001","20160706","1"
"100001","20160707","1"
"100001","20160708","1"
"100001","20160709","1"
"100001","20160710","1"
"100001","20160711","1"
"100001","20160712","1"
"100001","20160713","1"
"100001","20160714","1"
"100001","20160715","1"
"100001","20160716","1"
"100001","20160717","1"
"100001","20160718","1"
"100001","20160719","1"
"100001","20160720","1"
"100001","20160721","1"
"100001","20160722","1"
"100001","20160723","1"
"100001","20160724","1"
"100001","20160725","1"
"100001","20160726","1"
"100001","20160727","1"
"100001","20160728","1"
"100001","20160729","1"
"100001","20160730","1"
"100001","20160731","1"
"100001","20160801","1"
"100001","20160802","1"
"100001","20160803","1"
"100001","20160804","1"
"100001","20160805","1"
"100001","20160806","1"
"100001","20160807","1"
"100001","20160808","1"
"100001","20160809","1"
"100001","20160810","1"
"100001","20160811","1"
"100001","20160812","1"
"100001","20160813","1"
"100001","20160814","1"
"100001","20160815","1"
"100001","20160816","1"
"100001","20160817","1"
"100001","20160818","1"
"100001","20160819","1"
"100001","20160820","1"
"100001","20160821","1"
"100001","20160822","1"
"100001","20160823","1"
"100001","20160824","1"
"100001","20160825","1"
"100001","20160826","1"
"100001","20160827","1"
"100001","20160828","1"
"100001","20160829","1"
"100001","20160830","1"
"100001","20160831","1"
"100001","20160901","1"
"100001","20160902","1"
"100001","20160903","1"
"100001","20160904","1"
"100001","20160905","1"
"100001","20160906","1"
"100001","20160907","1"
"100001","20160908","1"
"100001","20160909","1"
"100001","20160910","1"
"100001","20160911","1"
"100001","20160912","1"
"100001","20160913","1"
"100001","20160914","1"
"100001","20160915","1"
"100001","20160916","1"
"100001","20160917","1"
"100001","20160918","1"
"100001","20160919","1"
"100001","20160920","1"
"100001","20160921","1"
"100001","20160922","1"
"100001","20160923","1"
"100001","20160924","1"
"100001","20160925","1"
"100001","20160926","1"
"100001","20160927","1"
"100001","20160928","1"
"100001","20160929","1"
"100001","20160930","1"
"100001","20161001","1"
"100001","20161002","1"
"100001","20161003","1"
"100001","20161004","1"
"100001","20161005","1"
"100001","20161006","1"
"100001","20161007","1"
"100001","20161008","1"
"100001","20161009","1"
"100001","20161010","1"
"100001","20161011","1"
"100001","20161012","1"
"100001","20161013","1"
"100001","20161014","1"
"100001","20161015","1"
"100001","20161016","1"
"100001","20161017","1"
"100001","20161018","1"
"100001","20161019","1"
"100001","20161020","1"
"100001","20161021","1"
"100001","20161022","1"
"100001","20161023","1"
"100001","20161024","1"
"100001","20161025","1"
"100001","20161026","1"
"100001","20161027","1"
"100001","20161028","1"
"100001","20161029","1"
"100001","20161030","1"
"100001","20161031","1"
"100001","20161101","1"
"100001","20161102","1"
"100001","20161103","1"
"100001","20161104","1"
"100001","20161105","1"
"100001","20161106","1"
"100001","20161107","1"
"100001","20161108","1"
"100001","20161109","1"
"100001","20161110","1"
"100001","20161111","1"
"100001","20161112","1"
"100001","20161113","1"
"100001","20161114","1"
"100001","20161115","1"
"100001","20161116","1"
"100001","20161117","1"
"100001","20161118","1"
"100001","20161119","1"
"100001","20161120","1"
"100001","20161121","1"
"100001","20161122","1"
"100001","20161123","1"
"100001","20161124","1"
"100001","20161125","1"
"100001","20161126","1"
"100001","20161127","1"
"100001","20161128","1"
"100001","20161129","1"
"100001","20161130","1"
"100001","20161201","1"
"100001","20161202","1"
"100001","20161203","1"
"100001","20161204","1"
"100001","20161205","1"
"100001","20161206","1"
"100001","20161207","1"
"100001","20161208","1"
"100001","20161209","1"
"100001","20161210","1"
"100001","20161211","1"
"100001","20161212","2"
"100001","20161213","2"
"100001","20161214","2"
"100001","20161215","2"
"100001","20161216","2"
"100001","20161217","2"
"100001","20161218","2"
"100001","20161219","2"
"100001","20161220","2"
"100001","20161221","2"
"100001","20161222","2"
"100001","20161223","2"
"100001","20161224","2"
"100001","20161225","2"
"100001","20161226","2"
"100001","20161227","2"
"100001","20161228","2"
"100001","20161229","2"
"100001","20161230","2"
"100001","20161231","2"
"100002","20160101","2"
"100002","20160102","1"
"100002","20160103","1"
"100002","20160104","1"
"100002","20160105","1"
"100002","20160106","1"
"100002","20160107","1"
"100002","20160108","1"
"100002","20160109","1"
"100002","20160110","1"
"100002","20160111","1"
"100002","20160112","1"
"100002","20160113","1"
"100002","20160114","1"
"100002","20160115","1"
"100002","20160116","1"
"100002","20160117","1"
"100002","20160118","1"
"100002","20160119","1"
"100002","20160120","1"
"100002","20160121","1"
"100002","20160122","1"
"100002","20160123","1"
"100002","20160124","1"
"100002","20160125","1"
"100002","20160126","1"
"100002","20160127","1"
"100002","20160128","1"
"100002","20160129","1"
"100002","20160130","1"
"100002","20160131","1"
"100002","20160201","1"
"100002","20160202","1"
"100002","20160203","1"
"100002","20160204","1"
"100002","20160205","1"
"100002","20160206","1"
"100002","20160207","1"
"100002","20160208","1"
"100002","20160209","1"
"100002","20160210","1"
"100002","20160211","1"
"100002","20160212","1"
"100002","20160213","1"
"100002","20160214","1"
"100002","20160215","1"
"100002","20160216","1"
"100002","20160217","1"
"100002","20160218","1"
"100002","20160219","1"
"100002","20160220","1"
"100002","20160221","1"
"100002","20160222","1"
"100002","20160223","1"
"100002","20160224","1"
"100002","20160225","1"
"100002","20160226","1"
"100002","20160227","1"
"100002","20160228","1"
"100002","20160229","1"
"100002","20160301","1"
"100002","20160302","1"
"100002","20160303","1"
"100002","20160304","1"
"100002","20160305","1"
"100002","20160306","1"
"100002","20160307","1"
"100002","20160308","1"
"100002","20160309","1"
"100002","20160310","1"
"100002","20160311","1"
"100002","20160312","1"
"100002","20160313","1"
"100002","20160314","1"
"100002","20160315","1"
"100002","20160316","1"
"100002","20160317","1"
"100002","20160318","1"
"100002","20160319","1"
"100002","20160320","1"
"100002","20160321","1"
"100002","20160322","1"
"100002","20160323","1"
"100002","20160324","1"
"100002","20160325","1"
"100002","20160326","1"
"100002","20160327","1"
"100002","20160328","1"
"100002","20160329","1"
"100002","20160330","1"
"100002","20160331","1"
"100002","20160401","1"
"100002","20160402","1"
"100002","20160403","1"
"100002","20160404","1"
"100002","20160405","1"
"100002","20160406","1"
"100002","20160407","1"
"100002","20160408","1"
"100002","20160409","1"
"100002","20160410","1"
"100002","20160411","1"
"100002","20160412","1"
"100002","20160413","1"
"100002","20160414","1"
"100002","20160415","1"
"100002","20160416","1"
"100002","20160417","1"
"100002","20160418","1"
"100002","20160419","1"
"100002","20160420","1"
"100002","20160421","1"
"100002","20160422","1"
"100002","20160423","1"
"100002","20160424","1"
"100002","20160425","1"
"100002","20160426","1"
"100002","20160427","1"
"100002","20160428","1"
"100002","20160429","1"
"100002","20160430","1"
"100002","20160501","1"
"100002","20160502","1"
"100002","20160503","1"
"100002","20160504","1"
"100002","20160505","1"
"100002","20160506","1"
"100002","20160507","1"
"100002","20160508","1"
"100002","20160509","1"
"100002","20160510","1"
"100002","20160511","1"
"100002","20160512","1"
"100002","20160513","1"
"100002","20160514","1"
"100002","20160515","1"
"100002","20160516","1"
"100002","20160517","1"
"100002","20160518","1"
"100002","20160519","1"
"100002","20160520","1"
"100002","20160521","1"
"100002","20160522","1"
"100002","20160523","1"
"100002","20160524","1"
"100002","20160525","1"
"100002","20160526","1"
"100002","20160527","1"
"100002","20160528","1"
"100002","20160529","1"
"100002","20160530","1"
"100002","20160531","1"
"100002","20160601","1"
"100002","20160602","1"
"100002","20160603","1"
"100002","20160604","1"
"100002","20160605","1"
"100002","20160606","1"
"100002","20160607","1"
"100002","20160608","1"
"100002","20160609","1"
"100002","20160610","1"
"100002","20160611","1"
"100002","20160612","1"
"100002","20160613","2"
"100002","20160614","1"
"100002","20160615","1"
"100002","20160616","1"
"100002","20160617","1"
"100002","20160618","1"
"100002","20160619","1"
"100002","20160620","2"
"100002","20160621","1"
"100002","20160622","1"
"100002","20160623","1"
"100002","20160624","1"
"100002","20160625","1"
"100002","20160626","1"
"100002","20160627","2"
"100002","20160628","1"
"100002","20160629","1"
"100002","20160630","1"
"100002","20160701","1"
"100002","20160702","1"
"100002","20160703","1"
"100002","20160704","2"
"100002","20160705","1"
"100002","20160706","1"
"100002","20160707","1"
"100002","20160708","1"
"100002","20160709","1"
"100002","20160710","1"
"100002","20160711","2"
"100002","20160712","1"
"100002","20160713","1"
"100002","20160714","1"
"100002","20160715","1"
"100002","20160716","1"
"100002","20160717","1"
"100002","20160718","2"
"100002","20160719","1"
"100002","20160720","1"
"100002","20160721","1"
"100002","20160722","1"
"100002","20160723","1"
"100002","20160724","1"
"100002","20160725","2"
"100002","20160726","1"
"100002","20160727","1"
"100002","20160728","1"
"100002","20160729","1"
"100002","20160730","1"
"100002","20160731","1"
"100002","20160801","2"
"100002","20160802","1"
"100002","20160803","1"
"100002","20160804","1"
"100002","20160805","1"
"100002","20160806","1"
"100002","20160807","1"
"100002","20160808","2"
"100002","20160809","1"
"100002","20160810","1"
"100002","20160811","1"
"100002","20160812","1"
"100002","20160813","1"
"100002","20160814","1"
"100002","20160815","2"
"100002","20160816","2"
"100002","20160817","1"
"100002","20160818","1"
"100002","20160819","1"
"100002","20160820","1"
"100002","20160821","1"
"100002","20160822","2"
"100002","20160823","1"
"100002","20160824","1"
"100002","20160825","1"
"100002","20160826","1"
"100002","20160827","1"
"100002","20160828","1"
"100002","20160829","2"
"100002","20160830","1"
"100002","20160831","1"
"100002","20160901","1"
"100002","20160902","1"
"100002","20160903","1"
"100002","20160904","1"
"100002","20160905","2"
"100002","20160906","1"
"100002","20160907","1"
"100002","20160908","1"
"100002","20160909","1"
"100002","20160910","1"
"100002","20160911","1"
"100002","20160912","1"
"100002","20160913","1"
"100002","20160914","1"
"100002","20160915","1"
"100002","20160916","1"
"100002","20160917","1"
"100002","20160918","1"
"100002","20160919","1"
"100002","20160920","1"
"100002","20160921","1"
"100002","20160922","1"
"100002","20160923","1"
"100002","20160924","1"
"100002","20160925","1"
"100002","20160926","1"
"100002","20160927","1"
"100002","20160928","1"
"100002","20160929","1"
"100002","20160930","1"
"100002","20161001","1"
"100002","20161002","1"
"100002","20161003","1"
"100002","20161004","1"
"100002","20161005","1"
"100002","20161006","1"
"100002","20161007","1"
"100002","20161008","1"
"100002","20161009","1"
"100002","20161010","1"
"100002","20161011","1"
"100002","20161012","1"
"100002","20161013","1"
"100002","20161014","1"
"100002","20161015","1"
"100002","20161016","1"
"100002","20161017","1"
"100002","20161018","1"
"100002","20161019","1"
"100002","20161020","1"
"100002","20161021","1"
"100002","20161022","1"
"100002","20161023","1"
"100002","20161024","1"
"100002","20161025","1"
"100002","20161026","1"
"100002","20161027","1"
"100002","20161028","1"
"100002","20161029","1"
"100002","20161030","1"
"100002","20161031","1"
"100002","20161101","1"
"100002","20161102","1"
"100002","20161103","1"
"100002","20161104","1"
"100002","20161105","1"
"100002","20161106","1"
"100002","20161107","1"
"100002","20161108","1"
"100002","20161109","1"
"100002","20161110","1"
"100002","20161111","1"
"100002","20161112","1"
"100002","20161113","1"
"100002","20161114","1"
"100002","20161115","1"
"100002","20161116","1"
"100002","20161117","1"
"100002","20161118","1"
"100002","20161119","1"
"100002","20161120","1"
"100002","20161121","1"
"100002","20161122","1"
"100002","20161123","1"
"100002","20161124","1"
"100002","20161125","1"
"100002","20161126","1"
"100002","20161127","1"
"100002","20161128","1"
"100002","20161129","1"
"100002","20161130","1"
"100002","20161201","1"
"100002","20161202","1"
"100002","20161203","1"
"100002","20161204","1"
"100002","20161205","1"
"100002","20161206","1"
"100002","20161207","1"
"100002","20161208","1"
"100002","20161209","1"
"100002","20161210","1"
"100002","20161211","1"
"100002","20161212","2"
"100002","20161213","2"
"100002","20161214","2"
"100002","20161215","2"
"100002","20161216","2"
"100002","20161217","2"
"100002","20161218","2"
"100002","20161219","2"
"100002","20161220","2"
"100002","20161221","2"
"100002","20161222","2"
"100002","20161223","2"
"100002","20161224","2"
"100002","20161225","2"
"100002","20161226","2"
"100002","20161227","2"
"100002","20161228","2"
"100002","20161229","2"
"100002","20161230","2"
"100002","20161231","2"
"100003","20160101","2"
"100003","20160102","1"
"100003","20160103","1"
"100003","20160104","1"
"100003","20160105","1"
"100003","20160106","1"
"100003","20160107","1"
"100003","20160108","1"
"100003","20160109","1"
"100003","20160110","1"
"100003","20160111","1"
"100003","20160112","1"
"100003","20160113","1"
"100003","20160114","1"
"100003","20160115","1"
"100003","20160116","1"
"100003","20160117","1"
"100003","20160118","1"
"100003","20160119","1"
"100003","20160120","1"
"100003","20160121","1"
"100003","20160122","1"
"100003","20160123","1"
"100003","20160124","1"
"100003","20160125","1"
"100003","20160126","1"
